"ID","day","cytokine","sex","group","value","LOD","fold_change_baseline","NHP","virus","baseline","inf_status","exp","bites_of_the_day","bites_of_yesterday","cumul_bites_up_to_daym1","cumul_bites_2_previous_days","cumul_bites_3_previous_days","cumul_bites_4_previous_days","cumul_bites_7_previous_days"
"NV259",6,"IL.4","F","Cyno.Dengue virus",38.96,38.96,NA,"Cyno","Dengue virus",38.96,"Control","denv_cyno",0,6,38,13,18,23,38
"NV259",6,"TNF.alpha","F","Cyno.Dengue virus",15.45,14.2,1.08802816901408,"Cyno","Dengue virus",14.2,"Control","denv_cyno",0,6,38,13,18,23,38
"NV259",6,"IL.12","F","Cyno.Dengue virus",2572.7,112.39,0.832489313577339,"Cyno","Dengue virus",3090.37,"Control","denv_cyno",0,6,38,13,18,23,38
"NV259",6,"IP.10","F","Cyno.Dengue virus",4.85,4.38,1.10730593607306,"Cyno","Dengue virus",4.38,"Control","denv_cyno",0,6,38,13,18,23,38
"NV259",6,"G.CSF","F","Cyno.Dengue virus",174.25,113.59,1.48361004682844,"Cyno","Dengue virus",117.45,"Control","denv_cyno",0,6,38,13,18,23,38
"NV259",6,"IL.RA","F","Cyno.Dengue virus",269.02,55.74,1.49124168514412,"Cyno","Dengue virus",180.4,"Control","denv_cyno",0,6,38,13,18,23,38
"NV259",6,"MIP.1B","F","Cyno.Dengue virus",115.87,32.55,1.80510983019162,"Cyno","Dengue virus",64.19,"Control","denv_cyno",0,6,38,13,18,23,38
"NV259",7,"TGFbeta","F","Cyno.Dengue virus",77.32,3.3,0.786491709897264,"Cyno","Dengue virus",98.31,"Control","denv_cyno",0,0,38,6,13,18,38
"NV259",7,"IL.15","F","Cyno.Dengue virus",673.86,75.45,8.93121272365805,"Cyno","Dengue virus",75.45,"Control","denv_cyno",0,0,38,6,13,18,38
"NV259",7,"IL.RA","F","Cyno.Dengue virus",161.12,55.74,0.893126385809313,"Cyno","Dengue virus",180.4,"Control","denv_cyno",0,0,38,6,13,18,38
"NV259",7,"EGF","F","Cyno.Dengue virus",59.24,3.41,0.508585164835165,"Cyno","Dengue virus",116.48,"Control","denv_cyno",0,0,38,6,13,18,38
"NV259",7,"IL.17","F","Cyno.Dengue virus",30.96,30.96,NA,"Cyno","Dengue virus",30.96,"Control","denv_cyno",0,0,38,6,13,18,38
"NV259",7,"IL.6","F","Cyno.Dengue virus",7.71,7.71,NA,"Cyno","Dengue virus",7.71,"Control","denv_cyno",0,0,38,6,13,18,38
"NV259",7,"VEGF","F","Cyno.Dengue virus",1.35,1.35,NA,"Cyno","Dengue virus",1.35,"Control","denv_cyno",0,0,38,6,13,18,38
"NV259",7,"IL.4","F","Cyno.Dengue virus",38.96,38.96,NA,"Cyno","Dengue virus",38.96,"Control","denv_cyno",0,0,38,6,13,18,38
"NV259",7,"IFN.g","F","Cyno.Dengue virus",14.44,14.44,0.498618784530387,"Cyno","Dengue virus",28.96,"Control","denv_cyno",0,0,38,6,13,18,38
"NV259",7,"IL.5","F","Cyno.Dengue virus",6.45,6.45,NA,"Cyno","Dengue virus",6.45,"Control","denv_cyno",0,0,38,6,13,18,38
"NV259",7,"MIP.1B","F","Cyno.Dengue virus",74.93,32.55,1.16731578127434,"Cyno","Dengue virus",64.19,"Control","denv_cyno",0,0,38,6,13,18,38
"NV259",7,"MIP.1a","F","Cyno.Dengue virus",161.95,28.54,5.67449194113525,"Cyno","Dengue virus",28.54,"Control","denv_cyno",0,0,38,6,13,18,38
"NV259",7,"TNF.alpha","F","Cyno.Dengue virus",14.2,14.2,1,"Cyno","Dengue virus",14.2,"Control","denv_cyno",0,0,38,6,13,18,38
"NV259",7,"Eotaxin","F","Cyno.Dengue virus",154.19,2.64,0.567250386285042,"Cyno","Dengue virus",271.82,"Control","denv_cyno",0,0,38,6,13,18,38
"NV259",7,"IP.10","F","Cyno.Dengue virus",4.38,4.38,1,"Cyno","Dengue virus",4.38,"Control","denv_cyno",0,0,38,6,13,18,38
"NV259",7,"IL.8","F","Cyno.Dengue virus",11.68,11.68,NA,"Cyno","Dengue virus",11.68,"Control","denv_cyno",0,0,38,6,13,18,38
"NV259",7,"IL.12","F","Cyno.Dengue virus",1754.21,112.39,0.567637532075447,"Cyno","Dengue virus",3090.37,"Control","denv_cyno",0,0,38,6,13,18,38
"NV259",7,"MIG","F","Cyno.Dengue virus",24.23,24.23,NA,"Cyno","Dengue virus",24.23,"Control","denv_cyno",0,0,38,6,13,18,38
"NV259",7,"GM.CSF","F","Cyno.Dengue virus",12.88,12.88,1,"Cyno","Dengue virus",12.88,"Control","denv_cyno",0,0,38,6,13,18,38
"NV259",7,"IL.10","F","Cyno.Dengue virus",13.57,13.57,NA,"Cyno","Dengue virus",13.57,"Control","denv_cyno",0,0,38,6,13,18,38
"NV259",7,"MCP.1","F","Cyno.Dengue virus",304.84,20.12,0.546494326024991,"Cyno","Dengue virus",557.81,"Control","denv_cyno",0,0,38,6,13,18,38
"NV259",7,"MDC","F","Cyno.Dengue virus",1444.04,286.83,0.819708795731275,"Cyno","Dengue virus",1761.65,"Control","denv_cyno",0,0,38,6,13,18,38
"NV259",7,"IL.2","F","Cyno.Dengue virus",43.77,43.77,1,"Cyno","Dengue virus",43.77,"Control","denv_cyno",0,0,38,6,13,18,38
"NV259",7,"IL.1B","F","Cyno.Dengue virus",12.04,12.04,NA,"Cyno","Dengue virus",12.04,"Control","denv_cyno",0,0,38,6,13,18,38
"NV259",7,"HGF","F","Cyno.Dengue virus",478.03,74.94,0.587606942668896,"Cyno","Dengue virus",813.52,"Control","denv_cyno",0,0,38,6,13,18,38
"NV259",7,"RANTES","F","Cyno.Dengue virus",4294.09,9.09,1.31196169909839,"Cyno","Dengue virus",3273.03,"Control","denv_cyno",0,0,38,6,13,18,38
"NV259",7,"G.CSF","F","Cyno.Dengue virus",113.59,113.59,0.967134951042997,"Cyno","Dengue virus",117.45,"Control","denv_cyno",0,0,38,6,13,18,38
"NV259",7,"I.TAC","F","Cyno.Dengue virus",97.63,32.66,0.530713198521418,"Cyno","Dengue virus",183.96,"Control","denv_cyno",0,0,38,6,13,18,38
"NV259",7,"MIF","F","Cyno.Dengue virus",70.2,5.06,0.449366278325439,"Cyno","Dengue virus",156.22,"Control","denv_cyno",0,0,38,6,13,18,38
"NV289",-7,"IFN.g","M","Cyno.Dengue virus",204.87,14.44,1,"Cyno","Dengue virus",204.87,"Control","denv_cyno",0,0,0,0,0,0,0
"NV289",-7,"IL.4","M","Cyno.Dengue virus",38.96,38.96,NA,"Cyno","Dengue virus",38.96,"Control","denv_cyno",0,0,0,0,0,0,0
"NV289",-7,"MCP.1","M","Cyno.Dengue virus",1337.16,20.12,1,"Cyno","Dengue virus",1337.16,"Control","denv_cyno",0,0,0,0,0,0,0
"NV289",-7,"EGF","M","Cyno.Dengue virus",74.83,3.41,1,"Cyno","Dengue virus",74.83,"Control","denv_cyno",0,0,0,0,0,0,0
"NV289",-7,"Eotaxin","M","Cyno.Dengue virus",238.07,2.64,1,"Cyno","Dengue virus",238.07,"Control","denv_cyno",0,0,0,0,0,0,0
"NV289",-7,"IL.10","M","Cyno.Dengue virus",13.57,13.57,NA,"Cyno","Dengue virus",13.57,"Control","denv_cyno",0,0,0,0,0,0,0
"NV289",-7,"IP.10","M","Cyno.Dengue virus",8.76,4.38,1,"Cyno","Dengue virus",8.76,"Control","denv_cyno",0,0,0,0,0,0,0
"NV289",-7,"MIF","M","Cyno.Dengue virus",114.24,5.06,1,"Cyno","Dengue virus",114.24,"Control","denv_cyno",0,0,0,0,0,0,0
"NV289",-7,"IL.17","M","Cyno.Dengue virus",30.96,30.96,NA,"Cyno","Dengue virus",30.96,"Control","denv_cyno",0,0,0,0,0,0,0
"NV289",-7,"IL.8","M","Cyno.Dengue virus",17.91,11.68,1,"Cyno","Dengue virus",17.91,"Control","denv_cyno",0,0,0,0,0,0,0
"NV289",-7,"MIP.1a","M","Cyno.Dengue virus",44.51,28.54,1,"Cyno","Dengue virus",44.51,"Control","denv_cyno",0,0,0,0,0,0,0
"NV289",-7,"TNF.alpha","M","Cyno.Dengue virus",17.06,14.2,1,"Cyno","Dengue virus",17.06,"Control","denv_cyno",0,0,0,0,0,0,0
"NV289",-7,"MDC","M","Cyno.Dengue virus",1062.19,286.83,1,"Cyno","Dengue virus",1062.19,"Control","denv_cyno",0,0,0,0,0,0,0
"NV289",-7,"IL.5","M","Cyno.Dengue virus",6.45,6.45,NA,"Cyno","Dengue virus",6.45,"Control","denv_cyno",0,0,0,0,0,0,0
"NV289",-7,"TGFbeta","M","Cyno.Dengue virus",74.51,3.3,1,"Cyno","Dengue virus",74.51,"Control","denv_cyno",0,0,0,0,0,0,0
"NV289",-7,"VEGF","M","Cyno.Dengue virus",1.35,1.35,NA,"Cyno","Dengue virus",1.35,"Control","denv_cyno",0,0,0,0,0,0,0
"NV289",-7,"G.CSF","M","Cyno.Dengue virus",113.59,113.59,NA,"Cyno","Dengue virus",113.59,"Control","denv_cyno",0,0,0,0,0,0,0
"NV289",-7,"IL.12","M","Cyno.Dengue virus",1208.31,112.39,1,"Cyno","Dengue virus",1208.31,"Control","denv_cyno",0,0,0,0,0,0,0
"NV289",-7,"MIP.1B","M","Cyno.Dengue virus",390.42,32.55,1,"Cyno","Dengue virus",390.42,"Control","denv_cyno",0,0,0,0,0,0,0
"NV289",-7,"IL.6","M","Cyno.Dengue virus",8.56,7.71,1,"Cyno","Dengue virus",8.56,"Control","denv_cyno",0,0,0,0,0,0,0
"NV289",-7,"IL.1B","M","Cyno.Dengue virus",12.04,12.04,NA,"Cyno","Dengue virus",12.04,"Control","denv_cyno",0,0,0,0,0,0,0
"NV289",-7,"GM.CSF","M","Cyno.Dengue virus",16.13,12.88,1,"Cyno","Dengue virus",16.13,"Control","denv_cyno",0,0,0,0,0,0,0
"NV289",-7,"HGF","M","Cyno.Dengue virus",522.99,74.94,1,"Cyno","Dengue virus",522.99,"Control","denv_cyno",0,0,0,0,0,0,0
"NV289",-7,"RANTES","M","Cyno.Dengue virus",3492.46,9.09,1,"Cyno","Dengue virus",3492.46,"Control","denv_cyno",0,0,0,0,0,0,0
"NV289",-7,"IL.RA","M","Cyno.Dengue virus",191.87,55.74,1,"Cyno","Dengue virus",191.87,"Control","denv_cyno",0,0,0,0,0,0,0
"NV289",-7,"IL.15","M","Cyno.Dengue virus",75.45,75.45,NA,"Cyno","Dengue virus",75.45,"Control","denv_cyno",0,0,0,0,0,0,0
"NV289",-7,"IL.2","M","Cyno.Dengue virus",43.77,43.77,1,"Cyno","Dengue virus",43.77,"Control","denv_cyno",0,0,0,0,0,0,0
"NV289",-7,"I.TAC","M","Cyno.Dengue virus",130.27,32.66,1,"Cyno","Dengue virus",130.27,"Control","denv_cyno",0,0,0,0,0,0,0
"NV289",-7,"MIG","M","Cyno.Dengue virus",24.23,24.23,NA,"Cyno","Dengue virus",24.23,"Control","denv_cyno",0,0,0,0,0,0,0
"NV289",1,"IL.5","M","Cyno.Dengue virus",6.45,6.45,NA,"Cyno","Dengue virus",6.45,"Control","denv_cyno",9,8,8,8,8,8,8
"NV289",1,"MDC","M","Cyno.Dengue virus",884.81,286.83,0.833005394515105,"Cyno","Dengue virus",1062.19,"Control","denv_cyno",9,8,8,8,8,8,8
"NV289",1,"IP.10","M","Cyno.Dengue virus",7.73,4.38,0.882420091324201,"Cyno","Dengue virus",8.76,"Control","denv_cyno",9,8,8,8,8,8,8
"NV289",1,"MIG","M","Cyno.Dengue virus",24.23,24.23,NA,"Cyno","Dengue virus",24.23,"Control","denv_cyno",9,8,8,8,8,8,8
"NV289",1,"IFN.g","M","Cyno.Dengue virus",183.71,14.44,0.896714989993655,"Cyno","Dengue virus",204.87,"Control","denv_cyno",9,8,8,8,8,8,8
"NV289",1,"TNF.alpha","M","Cyno.Dengue virus",16.46,14.2,0.964830011723329,"Cyno","Dengue virus",17.06,"Control","denv_cyno",9,8,8,8,8,8,8
"NV289",1,"GM.CSF","M","Cyno.Dengue virus",19.59,12.88,1.21450712957223,"Cyno","Dengue virus",16.13,"Control","denv_cyno",9,8,8,8,8,8,8
"NV289",1,"EGF","M","Cyno.Dengue virus",108.64,3.41,1.45182413470533,"Cyno","Dengue virus",74.83,"Control","denv_cyno",9,8,8,8,8,8,8
"NV289",1,"IL.15","M","Cyno.Dengue virus",75.45,75.45,NA,"Cyno","Dengue virus",75.45,"Control","denv_cyno",9,8,8,8,8,8,8
"NV289",1,"IL.10","M","Cyno.Dengue virus",13.57,13.57,NA,"Cyno","Dengue virus",13.57,"Control","denv_cyno",9,8,8,8,8,8,8
"NV289",1,"TGFbeta","M","Cyno.Dengue virus",72.89,3.3,0.978257951952758,"Cyno","Dengue virus",74.51,"Control","denv_cyno",9,8,8,8,8,8,8
"NV289",1,"IL.4","M","Cyno.Dengue virus",38.96,38.96,NA,"Cyno","Dengue virus",38.96,"Control","denv_cyno",9,8,8,8,8,8,8
"NV289",1,"IL.12","M","Cyno.Dengue virus",1150.61,112.39,0.952247353742003,"Cyno","Dengue virus",1208.31,"Control","denv_cyno",9,8,8,8,8,8,8
"NV289",1,"MCP.1","M","Cyno.Dengue virus",1362.8,20.12,1.01917496784229,"Cyno","Dengue virus",1337.16,"Control","denv_cyno",9,8,8,8,8,8,8
"NV289",1,"IL.RA","M","Cyno.Dengue virus",210.52,55.74,1.09720122999948,"Cyno","Dengue virus",191.87,"Control","denv_cyno",9,8,8,8,8,8,8
"NV289",1,"Eotaxin","M","Cyno.Dengue virus",219.46,2.64,0.921829713949679,"Cyno","Dengue virus",238.07,"Control","denv_cyno",9,8,8,8,8,8,8
"NV289",1,"IL.6","M","Cyno.Dengue virus",10.97,7.71,1.28154205607477,"Cyno","Dengue virus",8.56,"Control","denv_cyno",9,8,8,8,8,8,8
"NV289",1,"G.CSF","M","Cyno.Dengue virus",113.59,113.59,NA,"Cyno","Dengue virus",113.59,"Control","denv_cyno",9,8,8,8,8,8,8
"NV289",1,"IL.2","M","Cyno.Dengue virus",94.58,43.77,2.1608407585104,"Cyno","Dengue virus",43.77,"Control","denv_cyno",9,8,8,8,8,8,8
"NV289",1,"MIP.1B","M","Cyno.Dengue virus",440.42,32.55,1.12806720967164,"Cyno","Dengue virus",390.42,"Control","denv_cyno",9,8,8,8,8,8,8
"NV289",1,"IL.17","M","Cyno.Dengue virus",30.96,30.96,NA,"Cyno","Dengue virus",30.96,"Control","denv_cyno",9,8,8,8,8,8,8
"NV289",1,"I.TAC","M","Cyno.Dengue virus",95.32,32.66,0.731711061641207,"Cyno","Dengue virus",130.27,"Control","denv_cyno",9,8,8,8,8,8,8
"NV289",1,"MIP.1a","M","Cyno.Dengue virus",39.18,28.54,0.88025162884745,"Cyno","Dengue virus",44.51,"Control","denv_cyno",9,8,8,8,8,8,8
"NV289",1,"IL.8","M","Cyno.Dengue virus",12.43,11.68,0.694025683975433,"Cyno","Dengue virus",17.91,"Control","denv_cyno",9,8,8,8,8,8,8
"NV289",1,"MIF","M","Cyno.Dengue virus",189.8,5.06,1.66141456582633,"Cyno","Dengue virus",114.24,"Control","denv_cyno",9,8,8,8,8,8,8
"NV289",1,"RANTES","M","Cyno.Dengue virus",3103.75,9.09,0.888700228492238,"Cyno","Dengue virus",3492.46,"Control","denv_cyno",9,8,8,8,8,8,8
"NV289",1,"IL.1B","M","Cyno.Dengue virus",12.04,12.04,NA,"Cyno","Dengue virus",12.04,"Control","denv_cyno",9,8,8,8,8,8,8
"NV289",1,"VEGF","M","Cyno.Dengue virus",1.35,1.35,NA,"Cyno","Dengue virus",1.35,"Control","denv_cyno",9,8,8,8,8,8,8
"NV289",1,"HGF","M","Cyno.Dengue virus",651.72,74.94,1.24614237365915,"Cyno","Dengue virus",522.99,"Control","denv_cyno",9,8,8,8,8,8,8
"NV289",2,"IL.2","M","Cyno.Dengue virus",56.18,43.77,1.28352753027188,"Cyno","Dengue virus",43.77,"Control","denv_cyno",6,9,17,17,17,17,17
"NV289",2,"IL.15","M","Cyno.Dengue virus",75.45,75.45,NA,"Cyno","Dengue virus",75.45,"Control","denv_cyno",6,9,17,17,17,17,17
"NV289",2,"Eotaxin","M","Cyno.Dengue virus",164.58,2.64,0.691309278783551,"Cyno","Dengue virus",238.07,"Control","denv_cyno",6,9,17,17,17,17,17
"NV289",2,"MIG","M","Cyno.Dengue virus",24.23,24.23,NA,"Cyno","Dengue virus",24.23,"Control","denv_cyno",6,9,17,17,17,17,17
"NV289",2,"EGF","M","Cyno.Dengue virus",109.59,3.41,1.46451957770947,"Cyno","Dengue virus",74.83,"Control","denv_cyno",6,9,17,17,17,17,17
"NV289",2,"MIP.1a","M","Cyno.Dengue virus",55.21,28.54,1.24039541676028,"Cyno","Dengue virus",44.51,"Control","denv_cyno",6,9,17,17,17,17,17
"NV289",2,"HGF","M","Cyno.Dengue virus",637.6,74.94,1.21914376947934,"Cyno","Dengue virus",522.99,"Control","denv_cyno",6,9,17,17,17,17,17
"NV289",2,"IL.6","M","Cyno.Dengue virus",7.9,7.71,0.922897196261682,"Cyno","Dengue virus",8.56,"Control","denv_cyno",6,9,17,17,17,17,17
"NV289",2,"IL.4","M","Cyno.Dengue virus",38.96,38.96,NA,"Cyno","Dengue virus",38.96,"Control","denv_cyno",6,9,17,17,17,17,17
"NV289",2,"TGFbeta","M","Cyno.Dengue virus",72.89,3.3,0.978257951952758,"Cyno","Dengue virus",74.51,"Control","denv_cyno",6,9,17,17,17,17,17
"NV289",2,"IL.RA","M","Cyno.Dengue virus",150.27,55.74,0.783186532548079,"Cyno","Dengue virus",191.87,"Control","denv_cyno",6,9,17,17,17,17,17
"NV289",2,"GM.CSF","M","Cyno.Dengue virus",21.61,12.88,1.33973961562306,"Cyno","Dengue virus",16.13,"Control","denv_cyno",6,9,17,17,17,17,17
"NV289",2,"MIP.1B","M","Cyno.Dengue virus",390.08,32.55,0.999129142974233,"Cyno","Dengue virus",390.42,"Control","denv_cyno",6,9,17,17,17,17,17
"NV289",2,"VEGF","M","Cyno.Dengue virus",1.35,1.35,NA,"Cyno","Dengue virus",1.35,"Control","denv_cyno",6,9,17,17,17,17,17
"NV289",2,"IL.12","M","Cyno.Dengue virus",1167.91,112.39,0.966564871597521,"Cyno","Dengue virus",1208.31,"Control","denv_cyno",6,9,17,17,17,17,17
"NV289",2,"I.TAC","M","Cyno.Dengue virus",106.41,32.66,0.816841943655485,"Cyno","Dengue virus",130.27,"Control","denv_cyno",6,9,17,17,17,17,17
"NV289",2,"IP.10","M","Cyno.Dengue virus",9.82,4.38,1.12100456621005,"Cyno","Dengue virus",8.76,"Control","denv_cyno",6,9,17,17,17,17,17
"NV289",2,"MDC","M","Cyno.Dengue virus",846.94,286.83,0.797352639358307,"Cyno","Dengue virus",1062.19,"Control","denv_cyno",6,9,17,17,17,17,17
"NV289",2,"RANTES","M","Cyno.Dengue virus",3269.96,9.09,0.936291324739582,"Cyno","Dengue virus",3492.46,"Control","denv_cyno",6,9,17,17,17,17,17
"NV289",2,"IL.1B","M","Cyno.Dengue virus",12.04,12.04,NA,"Cyno","Dengue virus",12.04,"Control","denv_cyno",6,9,17,17,17,17,17
"NV289",2,"IL.10","M","Cyno.Dengue virus",13.57,13.57,NA,"Cyno","Dengue virus",13.57,"Control","denv_cyno",6,9,17,17,17,17,17
"NV289",2,"IFN.g","M","Cyno.Dengue virus",204.03,14.44,0.995899838922243,"Cyno","Dengue virus",204.87,"Control","denv_cyno",6,9,17,17,17,17,17
"NV289",2,"MIF","M","Cyno.Dengue virus",195.02,5.06,1.70710784313726,"Cyno","Dengue virus",114.24,"Control","denv_cyno",6,9,17,17,17,17,17
"NV289",2,"IL.17","M","Cyno.Dengue virus",30.96,30.96,NA,"Cyno","Dengue virus",30.96,"Control","denv_cyno",6,9,17,17,17,17,17
"NV289",2,"TNF.alpha","M","Cyno.Dengue virus",16.39,14.2,0.960726846424385,"Cyno","Dengue virus",17.06,"Control","denv_cyno",6,9,17,17,17,17,17
"NV289",2,"MCP.1","M","Cyno.Dengue virus",1480.49,20.12,1.1071898650872,"Cyno","Dengue virus",1337.16,"Control","denv_cyno",6,9,17,17,17,17,17
"NV289",2,"IL.5","M","Cyno.Dengue virus",6.45,6.45,NA,"Cyno","Dengue virus",6.45,"Control","denv_cyno",6,9,17,17,17,17,17
"NV289",2,"G.CSF","M","Cyno.Dengue virus",113.59,113.59,NA,"Cyno","Dengue virus",113.59,"Control","denv_cyno",6,9,17,17,17,17,17
"NV289",2,"IL.8","M","Cyno.Dengue virus",16.31,11.68,0.910664433277499,"Cyno","Dengue virus",17.91,"Control","denv_cyno",6,9,17,17,17,17,17
"NV289",28,"GM.CSF","M","Cyno.Dengue virus",18.22,12.88,1.12957222566646,"Cyno","Dengue virus",16.13,"Control","denv_cyno",11,0,76,0,0,0,7
"NV289",28,"MDC","M","Cyno.Dengue virus",854.54,286.83,0.80450766811964,"Cyno","Dengue virus",1062.19,"Control","denv_cyno",11,0,76,0,0,0,7
"NV289",28,"IL.1B","M","Cyno.Dengue virus",12.04,12.04,NA,"Cyno","Dengue virus",12.04,"Control","denv_cyno",11,0,76,0,0,0,7
"NV289",28,"EGF","M","Cyno.Dengue virus",75.01,3.41,1.00240545235868,"Cyno","Dengue virus",74.83,"Control","denv_cyno",11,0,76,0,0,0,7
"NV289",28,"IL.6","M","Cyno.Dengue virus",9.4,7.71,1.0981308411215,"Cyno","Dengue virus",8.56,"Control","denv_cyno",11,0,76,0,0,0,7
"NV289",28,"IL.8","M","Cyno.Dengue virus",15.3,11.68,0.85427135678392,"Cyno","Dengue virus",17.91,"Control","denv_cyno",11,0,76,0,0,0,7
"NV289",28,"TGFbeta","M","Cyno.Dengue virus",55.69,3.3,0.747416454167226,"Cyno","Dengue virus",74.51,"Control","denv_cyno",11,0,76,0,0,0,7
"NV289",28,"MIP.1B","M","Cyno.Dengue virus",289,32.55,0.740228471902054,"Cyno","Dengue virus",390.42,"Control","denv_cyno",11,0,76,0,0,0,7
"NV289",28,"IL.17","M","Cyno.Dengue virus",30.96,30.96,NA,"Cyno","Dengue virus",30.96,"Control","denv_cyno",11,0,76,0,0,0,7
"NV289",28,"IL.12","M","Cyno.Dengue virus",966.38,112.39,0.799778202613568,"Cyno","Dengue virus",1208.31,"Control","denv_cyno",11,0,76,0,0,0,7
"NV289",28,"MCP.1","M","Cyno.Dengue virus",1083.17,20.12,0.810052648897664,"Cyno","Dengue virus",1337.16,"Control","denv_cyno",11,0,76,0,0,0,7
"NV289",28,"Eotaxin","M","Cyno.Dengue virus",138.49,2.64,0.581719662284202,"Cyno","Dengue virus",238.07,"Control","denv_cyno",11,0,76,0,0,0,7
"NV289",28,"IL.4","M","Cyno.Dengue virus",38.96,38.96,NA,"Cyno","Dengue virus",38.96,"Control","denv_cyno",11,0,76,0,0,0,7
"NV289",28,"HGF","M","Cyno.Dengue virus",573.51,74.94,1.09659840532324,"Cyno","Dengue virus",522.99,"Control","denv_cyno",11,0,76,0,0,0,7
"NV289",28,"IL.RA","M","Cyno.Dengue virus",133.55,55.74,0.696044196591442,"Cyno","Dengue virus",191.87,"Control","denv_cyno",11,0,76,0,0,0,7
"NV289",28,"G.CSF","M","Cyno.Dengue virus",113.59,113.59,NA,"Cyno","Dengue virus",113.59,"Control","denv_cyno",11,0,76,0,0,0,7
"NV289",28,"MIF","M","Cyno.Dengue virus",148.28,5.06,1.29796918767507,"Cyno","Dengue virus",114.24,"Control","denv_cyno",11,0,76,0,0,0,7
"NV289",28,"IL.5","M","Cyno.Dengue virus",6.45,6.45,NA,"Cyno","Dengue virus",6.45,"Control","denv_cyno",11,0,76,0,0,0,7
"NV289",28,"IFN.g","M","Cyno.Dengue virus",106.1,14.44,0.517889393273783,"Cyno","Dengue virus",204.87,"Control","denv_cyno",11,0,76,0,0,0,7
"NV289",28,"MIG","M","Cyno.Dengue virus",24.23,24.23,NA,"Cyno","Dengue virus",24.23,"Control","denv_cyno",11,0,76,0,0,0,7
"NV289",28,"MIP.1a","M","Cyno.Dengue virus",36.4,28.54,0.817793754212537,"Cyno","Dengue virus",44.51,"Control","denv_cyno",11,0,76,0,0,0,7
"NV289",28,"IL.10","M","Cyno.Dengue virus",13.57,13.57,NA,"Cyno","Dengue virus",13.57,"Control","denv_cyno",11,0,76,0,0,0,7
"NV289",28,"RANTES","M","Cyno.Dengue virus",2507.38,9.09,0.717940935615583,"Cyno","Dengue virus",3492.46,"Control","denv_cyno",11,0,76,0,0,0,7
"NV289",28,"IL.2","M","Cyno.Dengue virus",43.77,43.77,1,"Cyno","Dengue virus",43.77,"Control","denv_cyno",11,0,76,0,0,0,7
"NV289",28,"I.TAC","M","Cyno.Dengue virus",89.17,32.66,0.684501420127428,"Cyno","Dengue virus",130.27,"Control","denv_cyno",11,0,76,0,0,0,7
"NV289",28,"IL.15","M","Cyno.Dengue virus",75.45,75.45,NA,"Cyno","Dengue virus",75.45,"Control","denv_cyno",11,0,76,0,0,0,7
"NV289",28,"IP.10","M","Cyno.Dengue virus",9.21,4.38,1.0513698630137,"Cyno","Dengue virus",8.76,"Control","denv_cyno",11,0,76,0,0,0,7
"NV289",28,"TNF.alpha","M","Cyno.Dengue virus",15.78,14.2,0.924970691676436,"Cyno","Dengue virus",17.06,"Control","denv_cyno",11,0,76,0,0,0,7
"NV289",28,"VEGF","M","Cyno.Dengue virus",1.35,1.35,NA,"Cyno","Dengue virus",1.35,"Control","denv_cyno",11,0,76,0,0,0,7
"NV289",3,"IL.10","M","Cyno.Dengue virus",13.57,13.57,NA,"Cyno","Dengue virus",13.57,"Control","denv_cyno",7,6,23,15,23,23,23
"NV289",3,"TGFbeta","M","Cyno.Dengue virus",59.1,3.3,0.793182123204939,"Cyno","Dengue virus",74.51,"Control","denv_cyno",7,6,23,15,23,23,23
"NV289",3,"IL.5","M","Cyno.Dengue virus",6.45,6.45,NA,"Cyno","Dengue virus",6.45,"Control","denv_cyno",7,6,23,15,23,23,23
"NV289",3,"I.TAC","M","Cyno.Dengue virus",109.84,32.66,0.843171873800568,"Cyno","Dengue virus",130.27,"Control","denv_cyno",7,6,23,15,23,23,23
"NV289",3,"IL.4","M","Cyno.Dengue virus",38.96,38.96,NA,"Cyno","Dengue virus",38.96,"Control","denv_cyno",7,6,23,15,23,23,23
"NV289",3,"G.CSF","M","Cyno.Dengue virus",113.59,113.59,NA,"Cyno","Dengue virus",113.59,"Control","denv_cyno",7,6,23,15,23,23,23
"NV289",3,"HGF","M","Cyno.Dengue virus",351.72,74.94,0.672517638960592,"Cyno","Dengue virus",522.99,"Control","denv_cyno",7,6,23,15,23,23,23
"NV289",3,"IL.6","M","Cyno.Dengue virus",9.06,7.71,1.05841121495327,"Cyno","Dengue virus",8.56,"Control","denv_cyno",7,6,23,15,23,23,23
"NV289",3,"IFN.g","M","Cyno.Dengue virus",151.25,14.44,0.738273051203202,"Cyno","Dengue virus",204.87,"Control","denv_cyno",7,6,23,15,23,23,23
"NV289",3,"VEGF","M","Cyno.Dengue virus",1.35,1.35,NA,"Cyno","Dengue virus",1.35,"Control","denv_cyno",7,6,23,15,23,23,23
"NV289",3,"TNF.alpha","M","Cyno.Dengue virus",16.19,14.2,0.949003516998828,"Cyno","Dengue virus",17.06,"Control","denv_cyno",7,6,23,15,23,23,23
"NV289",3,"MDC","M","Cyno.Dengue virus",801.01,286.83,0.754111787909884,"Cyno","Dengue virus",1062.19,"Control","denv_cyno",7,6,23,15,23,23,23
"NV289",3,"IL.8","M","Cyno.Dengue virus",15.56,11.68,0.868788386376326,"Cyno","Dengue virus",17.91,"Control","denv_cyno",7,6,23,15,23,23,23
"NV289",3,"MCP.1","M","Cyno.Dengue virus",1309.92,20.12,0.979628466301714,"Cyno","Dengue virus",1337.16,"Control","denv_cyno",7,6,23,15,23,23,23
